"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Kontinet BfS","Kontinent BfS (Sort)","Region BfS","Region BfS (Sort)","Land Heimat aktuell (Code)","Land Heimat aktuell (Name)","Land Heimat aktuell (Sort)","Land Heimat historisch (Code)","Land Heimat historisch (Name)","Land Heimat historisch (Sort)","wirtschaftliche Bevölkerung"
"2012","121","121","Saatlen","Afrika","2","Nordafrika","21","8331","Marokko","88","8331","Marokko","95","14"
"2012","121","121","Saatlen","Afrika","2","Nordafrika","21","8357","Tunesien","112","8357","Tunesien","119","33"
"2012","121","121","Saatlen","Afrika","2","Nordafrika","21","8359","Ägypten","114","8359","Ägypten","121","3"
"2012","121","121","Saatlen","Afrika","2","Ostafrika","22","8302","Äthiopien","61","8302","Äthiopien","68","1"
"2012","121","121","Saatlen","Afrika","2","Ostafrika","22","8320","Kenia","77","8320","Kenia","84","1"
"2012","121","121","Saatlen","Afrika","2","Ostafrika","22","8348","Somalia","104","8348","Somalia","111","36"
"2012","121","121","Saatlen","Afrika","2","Ostafrika","22","8362","Eritrea","117","8362","Eritrea","124","4"
"2012","121","121","Saatlen","Afrika","2","Südwestafrika","25","8305","Angola","64","8305","Angola","71","2"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8309","Benin","67","8309","Benin","74","1"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8310","Côte d'Ivoire","68","8310","Côte d'Ivoire","75","1"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8312","Gambia","70","8312","Gambia","77","1"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8313","Ghana","71","8313","Ghana","78","9"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8317","Kamerun","74","8317","Kamerun","81","2"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8319","Kapverden","76","8319","Kapverden","83","1"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8322","Kongo","79","8322","Kongo","86","4"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8330","Mali","87","8330","Mali","94","1"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8336","Nigeria","93","8336","Nigeria","100","7"
"2012","121","121","Saatlen","Afrika","2","Westafrika","24","8347","Sierra Leone","103","8347","Sierra Leone","110","1"
"2012","121","121","Saatlen","Afrika","2","Zentralafrika","23","8323","Dem. Republik Kongo","80","8323","Dem. Republik Kongo","87","2"
"2012","121","121","Saatlen","Amerika","3","Karibik","32","8409","Dominikanische Republik","135","8409","Dominikanische Republik","142","18"
"2012","121","121","Saatlen","Amerika","3","Karibik","32","8418","Haiti","144","8418","Haiti","151","1"
"2012","121","121","Saatlen","Amerika","3","Karibik","32","8421","Jamaika","147","8421","Jamaika","154","1"
"2012","121","121","Saatlen","Amerika","3","Karibik","32","8425","Kuba","150","8425","Kuba","157","4"
"2012","121","121","Saatlen","Amerika","3","Mittleres Südamerika","35","8406","Brasilien","132","8406","Brasilien","139","31"
"2012","121","121","Saatlen","Amerika","3","Mittleres Südamerika","35","8410","Ecuador","136","8410","Ecuador","143","2"
"2012","121","121","Saatlen","Amerika","3","Mittleres Südamerika","35","8431","Paraguay","155","8431","Paraguay","162","1"
"2012","121","121","Saatlen","Amerika","3","Mittleres Südamerika","35","8432","Peru","156","8432","Peru","163","7"
"2012","121","121","Saatlen","Amerika","3","Nordamerika","31","8423","Kanada","148","8423","Kanada","155","5"
"2012","121","121","Saatlen","Amerika","3","Nordamerika","31","8439","USA","163","8439","USA","170","25"
"2012","121","121","Saatlen","Amerika","3","Nördliches Südamerika","34","8424","Kolumbien","149","8424","Kolumbien","156","7"
"2012","121","121","Saatlen","Amerika","3","Südliches Südamerika","36","8401","Argentinien","127","8401","Argentinien","134","3"
"2012","121","121","Saatlen","Amerika","3","Südliches Südamerika","36","8407","Chile","133","8407","Chile","140","13"
"2012","121","121","Saatlen","Amerika","3","Zentralamerika","33","8415","Guatemala","141","8415","Guatemala","148","1"
"2012","121","121","Saatlen","Amerika","3","Zentralamerika","33","8427","Mexico","152","8427","Mexico","159","5"
"2012","121","121","Saatlen","Asien","4","Nördliches Asien","41","8528","Mongolei","207","8528","Mongolei","215","3"
"2012","121","121","Saatlen","Asien","4","Ostasien","42","8507","Chinesisches Taipei","187","8507","Chinesisches Taipei","194","1"
