"Jahr","Stadtquartier (historisch) (Code)","Stadtquartier (historisch) (Num)","Stadtquartier (historisch) (Name)","Altersjahr","5-Jahres-Altersgruppe","5-Jahres-Altersgruppe (Sort)","wirtschaftliche Bevölkerung"
"2012","023","23","Leimbach","64","60-64","13","48"
"2012","023","23","Leimbach","65","65-69","14","49"
"2012","023","23","Leimbach","66","65-69","14","51"
"2012","023","23","Leimbach","67","65-69","14","52"
"2012","023","23","Leimbach","68","65-69","14","60"
"2012","023","23","Leimbach","69","65-69","14","53"
"2012","023","23","Leimbach","70","70-74","15","43"
"2012","023","23","Leimbach","71","70-74","15","52"
"2012","023","23","Leimbach","72","70-74","15","46"
"2012","023","23","Leimbach","73","70-74","15","34"
"2012","023","23","Leimbach","74","70-74","15","49"
"2012","023","23","Leimbach","75","75-79","16","45"
"2012","023","23","Leimbach","76","75-79","16","31"
"2012","023","23","Leimbach","77","75-79","16","38"
"2012","023","23","Leimbach","78","75-79","16","42"
"2012","023","23","Leimbach","79","75-79","16","39"
"2012","023","23","Leimbach","80","80-84","17","38"
"2012","023","23","Leimbach","81","80-84","17","36"
"2012","023","23","Leimbach","82","80-84","17","36"
"2012","023","23","Leimbach","83","80-84","17","35"
"2012","023","23","Leimbach","84","80-84","17","34"
"2012","023","23","Leimbach","85","85-89","18","41"
"2012","023","23","Leimbach","86","85-89","18","27"
"2012","023","23","Leimbach","87","85-89","18","35"
"2012","023","23","Leimbach","88","85-89","18","21"
"2012","023","23","Leimbach","89","85-89","18","23"
"2012","023","23","Leimbach","90","90-94","19","21"
"2012","023","23","Leimbach","91","90-94","19","22"
"2012","023","23","Leimbach","92","90-94","19","16"
"2012","023","23","Leimbach","93","90-94","19","7"
"2012","023","23","Leimbach","94","90-94","19","8"
"2012","023","23","Leimbach","95","95-99","20","6"
"2012","023","23","Leimbach","96","95-99","20","5"
"2012","023","23","Leimbach","97","95-99","20","3"
"2012","023","23","Leimbach","98","95-99","20","1"
"2012","023","23","Leimbach","99","95-99","20","1"
"2012","023","23","Leimbach","101","100 und mehr","21","1"
"2012","024","24","Enge","0","0-4","1","106"
"2012","024","24","Enge","1","0-4","1","116"
"2012","024","24","Enge","2","0-4","1","114"
"2012","024","24","Enge","3","0-4","1","93"
"2012","024","24","Enge","4","0-4","1","73"
"2012","024","24","Enge","5","5-9","2","77"
"2012","024","24","Enge","6","5-9","2","71"
"2012","024","24","Enge","7","5-9","2","73"
"2012","024","24","Enge","8","5-9","2","64"
"2012","024","24","Enge","9","5-9","2","66"
"2012","024","24","Enge","10","10-14","3","66"
"2012","024","24","Enge","11","10-14","3","53"
"2012","024","24","Enge","12","10-14","3","57"
"2012","024","24","Enge","13","10-14","3","46"
"2012","024","24","Enge","14","10-14","3","57"
"2012","024","24","Enge","15","15-19","4","39"
"2012","024","24","Enge","16","15-19","4","56"
"2012","024","24","Enge","17","15-19","4","45"
"2012","024","24","Enge","18","15-19","4","64"
"2012","024","24","Enge","19","15-19","4","55"
"2012","024","24","Enge","20","20-24","5","71"
"2012","024","24","Enge","21","20-24","5","63"
"2012","024","24","Enge","22","20-24","5","67"
"2012","024","24","Enge","23","20-24","5","95"
"2012","024","24","Enge","24","20-24","5","121"
"2012","024","24","Enge","25","25-29","6","122"
"2012","024","24","Enge","26","25-29","6","156"
"2012","024","24","Enge","27","25-29","6","182"
"2012","024","24","Enge","28","25-29","6","196"
"2012","024","24","Enge","29","25-29","6","210"
"2012","024","24","Enge","30","30-34","7","199"
"2012","024","24","Enge","31","30-34","7","236"
"2012","024","24","Enge","32","30-34","7","216"
"2012","024","24","Enge","33","30-34","7","219"
"2012","024","24","Enge","34","30-34","7","230"
"2012","024","24","Enge","35","35-39","8","181"
"2012","024","24","Enge","36","35-39","8","187"
"2012","024","24","Enge","37","35-39","8","166"
"2012","024","24","Enge","38","35-39","8","144"
"2012","024","24","Enge","39","35-39","8","161"
"2012","024","24","Enge","40","40-44","9","149"
"2012","024","24","Enge","41","40-44","9","158"
"2012","024","24","Enge","42","40-44","9","168"
"2012","024","24","Enge","43","40-44","9","130"
"2012","024","24","Enge","44","40-44","9","136"
"2012","024","24","Enge","45","45-49","10","154"
"2012","024","24","Enge","46","45-49","10","135"
"2012","024","24","Enge","47","45-49","10","151"
"2012","024","24","Enge","48","45-49","10","126"
"2012","024","24","Enge","49","45-49","10","113"
"2012","024","24","Enge","50","50-54","11","106"
"2012","024","24","Enge","51","50-54","11","101"
"2012","024","24","Enge","52","50-54","11","109"
"2012","024","24","Enge","53","50-54","11","82"
"2012","024","24","Enge","54","50-54","11","104"
"2012","024","24","Enge","55","55-59","12","105"
"2012","024","24","Enge","56","55-59","12","101"
"2012","024","24","Enge","57","55-59","12","71"
"2012","024","24","Enge","58","55-59","12","85"
"2012","024","24","Enge","59","55-59","12","78"
"2012","024","24","Enge","60","60-64","13","78"
"2012","024","24","Enge","61","60-64","13","71"
"2012","024","24","Enge","62","60-64","13","86"
"2012","024","24","Enge","63","60-64","13","77"
"2012","024","24","Enge","64","60-64","13","82"
"2012","024","24","Enge","65","65-69","14","88"
"2012","024","24","Enge","66","65-69","14","79"
"2012","024","24","Enge","67","65-69","14","56"
"2012","024","24","Enge","68","65-69","14","89"
"2012","024","24","Enge","69","65-69","14","50"
"2012","024","24","Enge","70","70-74","15","58"
"2012","024","24","Enge","71","70-74","15","66"
"2012","024","24","Enge","72","70-74","15","47"
"2012","024","24","Enge","73","70-74","15","50"
"2012","024","24","Enge","74","70-74","15","47"
"2012","024","24","Enge","75","75-79","16","42"
"2012","024","24","Enge","76","75-79","16","46"
"2012","024","24","Enge","77","75-79","16","43"
"2012","024","24","Enge","78","75-79","16","45"
"2012","024","24","Enge","79","75-79","16","34"
"2012","024","24","Enge","80","80-84","17","32"
"2012","024","24","Enge","81","80-84","17","45"
"2012","024","24","Enge","82","80-84","17","42"
"2012","024","24","Enge","83","80-84","17","41"
"2012","024","24","Enge","84","80-84","17","40"
"2012","024","24","Enge","85","85-89","18","38"
"2012","024","24","Enge","86","85-89","18","32"
"2012","024","24","Enge","87","85-89","18","35"
"2012","024","24","Enge","88","85-89","18","23"
"2012","024","24","Enge","89","85-89","18","27"
"2012","024","24","Enge","90","90-94","19","34"
"2012","024","24","Enge","91","90-94","19","26"
"2012","024","24","Enge","92","90-94","19","23"
"2012","024","24","Enge","93","90-94","19","14"
"2012","024","24","Enge","94","90-94","19","11"
"2012","024","24","Enge","95","95-99","20","4"
"2012","024","24","Enge","96","95-99","20","9"
"2012","024","24","Enge","97","95-99","20","6"
"2012","024","24","Enge","98","95-99","20","2"
"2012","024","24","Enge","99","95-99","20","4"
"2012","024","24","Enge","100","100 und mehr","21","2"
"2012","024","24","Enge","101","100 und mehr","21","3"
"2012","031","31","Alt-Wiedikon","0","0-4","1","219"
"2012","031","31","Alt-Wiedikon","1","0-4","1","194"
"2012","031","31","Alt-Wiedikon","2","0-4","1","190"
"2012","031","31","Alt-Wiedikon","3","0-4","1","161"
"2012","031","31","Alt-Wiedikon","4","0-4","1","153"
"2012","031","31","Alt-Wiedikon","5","5-9","2","137"
"2012","031","31","Alt-Wiedikon","6","5-9","2","104"
"2012","031","31","Alt-Wiedikon","7","5-9","2","125"
"2012","031","31","Alt-Wiedikon","8","5-9","2","100"
"2012","031","31","Alt-Wiedikon","9","5-9","2","97"
"2012","031","31","Alt-Wiedikon","10","10-14","3","80"
"2012","031","31","Alt-Wiedikon","11","10-14","3","84"
"2012","031","31","Alt-Wiedikon","12","10-14","3","103"
"2012","031","31","Alt-Wiedikon","13","10-14","3","96"
"2012","031","31","Alt-Wiedikon","14","10-14","3","83"
"2012","031","31","Alt-Wiedikon","15","15-19","4","73"
"2012","031","31","Alt-Wiedikon","16","15-19","4","71"
"2012","031","31","Alt-Wiedikon","17","15-19","4","65"
"2012","031","31","Alt-Wiedikon","18","15-19","4","80"
"2012","031","31","Alt-Wiedikon","19","15-19","4","95"
"2012","031","31","Alt-Wiedikon","20","20-24","5","121"
"2012","031","31","Alt-Wiedikon","21","20-24","5","112"
"2012","031","31","Alt-Wiedikon","22","20-24","5","142"
"2012","031","31","Alt-Wiedikon","23","20-24","5","181"
"2012","031","31","Alt-Wiedikon","24","20-24","5","262"
"2012","031","31","Alt-Wiedikon","25","25-29","6","302"
"2012","031","31","Alt-Wiedikon","26","25-29","6","382"
"2012","031","31","Alt-Wiedikon","27","25-29","6","390"
"2012","031","31","Alt-Wiedikon","28","25-29","6","419"
"2012","031","31","Alt-Wiedikon","29","25-29","6","469"
"2012","031","31","Alt-Wiedikon","30","30-34","7","509"
"2012","031","31","Alt-Wiedikon","31","30-34","7","528"
"2012","031","31","Alt-Wiedikon","32","30-34","7","491"
"2012","031","31","Alt-Wiedikon","33","30-34","7","467"
"2012","031","31","Alt-Wiedikon","34","30-34","7","472"
"2012","031","31","Alt-Wiedikon","35","35-39","8","456"
"2012","031","31","Alt-Wiedikon","36","35-39","8","377"
"2012","031","31","Alt-Wiedikon","37","35-39","8","392"
"2012","031","31","Alt-Wiedikon","38","35-39","8","362"
"2012","031","31","Alt-Wiedikon","39","35-39","8","317"
"2012","031","31","Alt-Wiedikon","40","40-44","9","315"
"2012","031","31","Alt-Wiedikon","41","40-44","9","277"
"2012","031","31","Alt-Wiedikon","42","40-44","9","308"
"2012","031","31","Alt-Wiedikon","43","40-44","9","285"
"2012","031","31","Alt-Wiedikon","44","40-44","9","252"
"2012","031","31","Alt-Wiedikon","45","45-49","10","253"
"2012","031","31","Alt-Wiedikon","46","45-49","10","216"
"2012","031","31","Alt-Wiedikon","47","45-49","10","225"
"2012","031","31","Alt-Wiedikon","48","45-49","10","240"
"2012","031","31","Alt-Wiedikon","49","45-49","10","211"
"2012","031","31","Alt-Wiedikon","50","50-54","11","191"
"2012","031","31","Alt-Wiedikon","51","50-54","11","197"
"2012","031","31","Alt-Wiedikon","52","50-54","11","210"
"2012","031","31","Alt-Wiedikon","53","50-54","11","165"
"2012","031","31","Alt-Wiedikon","54","50-54","11","151"
"2012","031","31","Alt-Wiedikon","55","55-59","12","155"
"2012","031","31","Alt-Wiedikon","56","55-59","12","140"
"2012","031","31","Alt-Wiedikon","57","55-59","12","127"
"2012","031","31","Alt-Wiedikon","58","55-59","12","140"
"2012","031","31","Alt-Wiedikon","59","55-59","12","129"
"2012","031","31","Alt-Wiedikon","60","60-64","13","128"
"2012","031","31","Alt-Wiedikon","61","60-64","13","132"
"2012","031","31","Alt-Wiedikon","62","60-64","13","118"
"2012","031","31","Alt-Wiedikon","63","60-64","13","108"
"2012","031","31","Alt-Wiedikon","64","60-64","13","124"
"2012","031","31","Alt-Wiedikon","65","65-69","14","110"
"2012","031","31","Alt-Wiedikon","66","65-69","14","109"
"2012","031","31","Alt-Wiedikon","67","65-69","14","99"
"2012","031","31","Alt-Wiedikon","68","65-69","14","87"
"2012","031","31","Alt-Wiedikon","69","65-69","14","93"
"2012","031","31","Alt-Wiedikon","70","70-74","15","66"
"2012","031","31","Alt-Wiedikon","71","70-74","15","98"
"2012","031","31","Alt-Wiedikon","72","70-74","15","84"
"2012","031","31","Alt-Wiedikon","73","70-74","15","67"
"2012","031","31","Alt-Wiedikon","74","70-74","15","66"
"2012","031","31","Alt-Wiedikon","75","75-79","16","64"
"2012","031","31","Alt-Wiedikon","76","75-79","16","73"
"2012","031","31","Alt-Wiedikon","77","75-79","16","74"
"2012","031","31","Alt-Wiedikon","78","75-79","16","64"
"2012","031","31","Alt-Wiedikon","79","75-79","16","60"
"2012","031","31","Alt-Wiedikon","80","80-84","17","52"
"2012","031","31","Alt-Wiedikon","81","80-84","17","65"
"2012","031","31","Alt-Wiedikon","82","80-84","17","73"
"2012","031","31","Alt-Wiedikon","83","80-84","17","61"
"2012","031","31","Alt-Wiedikon","84","80-84","17","67"
"2012","031","31","Alt-Wiedikon","85","85-89","18","37"
"2012","031","31","Alt-Wiedikon","86","85-89","18","47"
"2012","031","31","Alt-Wiedikon","87","85-89","18","46"
"2012","031","31","Alt-Wiedikon","88","85-89","18","28"
"2012","031","31","Alt-Wiedikon","89","85-89","18","46"
"2012","031","31","Alt-Wiedikon","90","90-94","19","33"
"2012","031","31","Alt-Wiedikon","91","90-94","19","23"
"2012","031","31","Alt-Wiedikon","92","90-94","19","17"
"2012","031","31","Alt-Wiedikon","93","90-94","19","9"
"2012","031","31","Alt-Wiedikon","94","90-94","19","10"
"2012","031","31","Alt-Wiedikon","95","95-99","20","12"
"2012","031","31","Alt-Wiedikon","96","95-99","20","3"
"2012","031","31","Alt-Wiedikon","97","95-99","20","3"
"2012","031","31","Alt-Wiedikon","98","95-99","20","2"
"2012","031","31","Alt-Wiedikon","99","95-99","20","1"
"2012","031","31","Alt-Wiedikon","100","100 und mehr","21","1"
"2012","031","31","Alt-Wiedikon","101","100 und mehr","21","1"
"2012","033","33","Friesenberg","0","0-4","1","95"
"2012","033","33","Friesenberg","1","0-4","1","141"
"2012","033","33","Friesenberg","2","0-4","1","132"
"2012","033","33","Friesenberg","3","0-4","1","169"
"2012","033","33","Friesenberg","4","0-4","1","150"
"2012","033","33","Friesenberg","5","5-9","2","145"
"2012","033","33","Friesenberg","6","5-9","2","146"
"2012","033","33","Friesenberg","7","5-9","2","120"
"2012","033","33","Friesenberg","8","5-9","2","141"
"2012","033","33","Friesenberg","9","5-9","2","123"
"2012","033","33","Friesenberg","10","10-14","3","149"
"2012","033","33","Friesenberg","11","10-14","3","141"
"2012","033","33","Friesenberg","12","10-14","3","135"
"2012","033","33","Friesenberg","13","10-14","3","148"
"2012","033","33","Friesenberg","14","10-14","3","141"
"2012","033","33","Friesenberg","15","15-19","4","152"
"2012","033","33","Friesenberg","16","15-19","4","145"
"2012","033","33","Friesenberg","17","15-19","4","153"
"2012","033","33","Friesenberg","18","15-19","4","151"
"2012","033","33","Friesenberg","19","15-19","4","152"
"2012","033","33","Friesenberg","20","20-24","5","155"
"2012","033","33","Friesenberg","21","20-24","5","172"
"2012","033","33","Friesenberg","22","20-24","5","139"
"2012","033","33","Friesenberg","23","20-24","5","163"
"2012","033","33","Friesenberg","24","20-24","5","155"
"2012","033","33","Friesenberg","25","25-29","6","122"
"2012","033","33","Friesenberg","26","25-29","6","125"
"2012","033","33","Friesenberg","27","25-29","6","117"
"2012","033","33","Friesenberg","28","25-29","6","130"
"2012","033","33","Friesenberg","29","25-29","6","120"
"2012","033","33","Friesenberg","30","30-34","7","123"
"2012","033","33","Friesenberg","31","30-34","7","138"
"2012","033","33","Friesenberg","32","30-34","7","139"
"2012","033","33","Friesenberg","33","30-34","7","151"
"2012","033","33","Friesenberg","34","30-34","7","161"
"2012","033","33","Friesenberg","35","35-39","8","171"
"2012","033","33","Friesenberg","36","35-39","8","171"
"2012","033","33","Friesenberg","37","35-39","8","159"
"2012","033","33","Friesenberg","38","35-39","8","160"
"2012","033","33","Friesenberg","39","35-39","8","176"
"2012","033","33","Friesenberg","40","40-44","9","177"
"2012","033","33","Friesenberg","41","40-44","9","189"
"2012","033","33","Friesenberg","42","40-44","9","184"
"2012","033","33","Friesenberg","43","40-44","9","177"
"2012","033","33","Friesenberg","44","40-44","9","198"
"2012","033","33","Friesenberg","45","45-49","10","178"
"2012","033","33","Friesenberg","46","45-49","10","167"
"2012","033","33","Friesenberg","47","45-49","10","154"
"2012","033","33","Friesenberg","48","45-49","10","185"
"2012","033","33","Friesenberg","49","45-49","10","156"
"2012","033","33","Friesenberg","50","50-54","11","145"
